,Fp1 - F7,F7 - T3,T3 - T5,T5 - O1,Fp2 - F8,F8 - T4,T4 - T6,T6 - O2,Fp1 - F3,F3 - C3,C3 - P3,P3 - O1,Fp2 - F4,F4 - C4,C4 - P4,P4 - O2,Fz - Cz,Cz - Pz
0,46.21143353001256,11.950154531730169,-11.02894174440369,-18.77441461276183,-15.150595491549105,-5.945892940859736,6.550687468710444,20.24149621829925,26.826227518673402,17.15876993016926,-3.938090140644897,-16.94815529044652,-9.681645845974765,6.059383169781336,10.17660789269474,2.612723902830236,2.316572043673893,17.46837803845694
1,45.38694923876109,26.04446446546295,-0.9082393674817426,-25.59700319848641,-30.48671370098462,-13.322980010174879,10.431332008089074,24.944783503744294,24.889399313098078,12.630167478214473,-4.3174655848134815,-13.851132717924747,-8.541573506600793,3.7831260304955743,8.25434194695702,3.598278996992958,3.951177420860133,16.54184306624746
2,44.4934345670415,49.24559236825684,16.103603464449098,-35.77356801255252,-54.57944747011326,-24.854394899484404,17.064501481547204,33.133482605380884,22.46729027704193,5.921338740925672,-4.438593648652994,-8.423175794330168,-6.381482852977682,0.4381824308301293,5.880370666484884,6.419871971972569,7.657664337342662,15.095444738292764
3,46.02418605968799,55.51118805920436,20.1022317459714,-38.75361824495336,-60.976191295364295,-27.853376456053507,19.1093270163902,36.03182787160902,22.70702326110948,4.644785566051633,-4.429013714838054,-6.982799720102909,-5.582391203304738,-0.22787646881928073,5.175790444635628,6.980649995674959,8.921338372362545,15.919544488200211
4,47.41187683675011,42.47916873182958,10.206846449273122,-33.259132840057774,-47.461300363450995,-21.26276868698111,15.607433475963472,31.748601048639447,24.426962489766375,8.806657192049741,-3.985398321723529,-9.915276195162818,-7.110565995097168,1.2991827744148923,6.900519397512912,6.666620718688257,7.9204263103228,16.32351819425983
5,45.49464353475438,28.20511703708596,0.5527886452379683,-26.86270535314531,-33.262266687507505,-14.827554902793759,10.993345899227185,25.66696393580482,24.02896910357395,10.971360234259294,-4.772716446101623,-12.790589624217585,-7.683076826678176,3.187945965148651,7.006904209202437,3.1640160816816953,4.546692950223254,17.546799146839717
6,44.33241357757504,2.3557099673074386,-17.600396705453036,-15.16403872464875,-6.661591538047776,-2.3827476982484304,3.136417346199735,15.687941091002996,25.439752859090614,17.302879087481813,-4.956584718324104,-18.227138431568488,-9.077700661309926,7.647104613239388,9.722623492640917,-0.5430327509637187,-0.4916178808247141,18.19286784236918
7,42.2646036240595,-13.85196689621023,-28.42247929625371,-7.380120620097314,10.340183570666303,5.799245103328782,-1.6022381749587589,9.017361779786809,25.525103808576034,20.92452030200858,-4.552627901609753,-20.92491283020952,-10.015283515136653,9.670112275866556,11.020585888208343,-2.2502460046606987,-2.6688142469814986,18.9147191920231
8,42.37697391139333,-23.309478813997533,-34.899213038912,-2.1961896979042352,21.502482463067707,11.502764434091958,-4.128052518947891,5.293908317226416,26.451473342400657,24.53766402084593,-3.0485891226305544,-22.051176235421465,-10.600651372095566,11.127960581927969,12.739400119929929,-1.994618058079834,-3.1690151620012097,19.023127327025893
9,41.62871580824938,-25.589853073244587,-35.78851306813802,0.16150294989007846,25.250480796840414,13.34152362567107,-4.975002050019592,3.9839208822955494,26.76390742234958,26.121333711045928,-1.8606255575159498,-21.922778545711086,-10.838753584566966,11.145147032352352,12.817996100400153,-2.054927931948525,-2.8018687425417466,20.586231893439855
10,39.40457250280987,-19.65786307496602,-30.792328401150222,-2.3874095301126292,18.365781608055922,9.410218245964545,-4.083586141962384,5.593634958962582,26.02701730207071,24.589465544656765,-1.7346530621949845,-20.81558604654923,-11.099734816032646,9.23946708816259,11.288986390292106,-1.9214363913188954,-1.9700001696672869,20.74374593459699
11,41.014465261660625,-9.441102544442312,-23.960207807938733,-7.300937516628607,7.233198834087236,3.373526232975119,-1.8494521034578846,9.808722273546726,26.76995266854057,23.363641045656586,-1.2921044470136056,-19.21746123807525,-11.471831857076992,6.685591759272308,9.758546920689914,-0.703387656854489,-0.4401534482437556,19.333973751532625
12,38.410885669120816,-7.78596927298549,-21.0033755401396,-5.68651553556071,7.435359981416326,3.560795077191574,-1.125896850432731,10.409056411511223,26.815542910604183,23.381747882001722,-0.699684087127816,-18.24535670081856,-10.655192716742654,7.371942446432367,10.798401521698231,0.7389814938779454,0.7262655549108044,19.572639459552825
13,39.97922349663688,-15.909599961653175,-27.982821717007564,-3.687906377417589,14.551999035263298,7.233938817912743,-2.865000005438046,8.249932853236766,27.630788932998403,24.895154779586296,-1.6496050916688862,-20.788940949706404,-11.778826829805435,8.225061677648503,11.414485018870343,-0.3378605833888692,-1.013210415556779,18.622410079997454
14,41.921961322442435,-10.953614987744466,-25.90527466983125,-8.145150925939653,7.400502078215871,3.927099498499366,-1.0338045061409755,10.732191775349513,27.0491759179049,22.47796531765271,-2.730616893508046,-20.139986483509908,-11.600725874075444,6.902842675367768,10.05811639818012,-0.42931485396547275,-0.9020750101510586,17.08543904675245
15,40.932852479150924,-9.570934495861357,-24.552998335021428,-8.602599382961433,6.006782559585688,3.4613265995537517,-0.5238211073480988,10.491562708264437,25.226543444864703,20.494848294660457,-3.0675425462789145,-18.98848438563632,-10.618296543082748,6.959206846224621,10.077239527354639,0.20844430297480343,-0.7450652238082183,15.139273978874884
16,41.322534355389976,-14.285909572731198,-28.758838455404824,-8.067480671697824,9.395945924092292,5.020315327734919,-2.2015797662370367,8.170668591521855,24.441955890347554,20.37077755427989,-4.201406966172855,-20.697684653119946,-11.234634050025859,7.483047513822309,9.9182562498596,-1.6170808683932982,-2.8130285371891532,14.764547240245646
17,44.357884336418294,-14.902465548217465,-31.085609691221954,-10.151783292968476,8.17223837466273,4.304318947980207,-2.6523483431850035,8.13183341035087,24.767456945019706,20.48796504853978,-4.911602938430133,-22.24637285433104,-12.985044637752383,6.27310605095381,9.557445367252889,-1.4197757934498518,-2.7569055351276357,14.01701591353278
18,46.86580169408203,-13.257906902651724,-30.753165374143723,-11.245227271711684,6.359787303829927,2.7742219186478287,-3.373352876756801,8.160196062432732,25.23577345891703,21.006026707600785,-4.761597460374372,-22.660819561764228,-13.75492408823777,5.498667468683114,8.8945136277161,-2.0108023460064954,-3.1441329635896627,14.081103717737692
19,44.77069132011447,-12.888740956228682,-29.71289243601115,-10.944058211126531,6.182376223930618,2.9389636619422497,-3.017105744397043,7.931466226754853,24.473945346098443,20.737560719074487,-3.984745658513973,-21.608989610189106,-13.470766515941024,5.136498180155148,8.943384400894223,-1.1038676916703738,-2.244759660866598,13.872452906889434
20,43.78236813913312,-14.546547722690981,-30.696878225000518,-10.344377611578238,7.609159577693398,3.7532322538382012,-3.1972546686592422,7.574103923927342,24.55501763768933,20.853563118858403,-4.476697103643595,-22.5538783823824,-14.119455861368952,5.1341738998134385,9.24955828815582,-0.7946118152742164,-1.6268409845329999,15.325629318623525
21,45.13156015021296,-13.763917275789446,-31.00367071307043,-11.715311182743907,6.2347760800081,3.3880144472568996,-2.7849529154392823,7.71682575590193,24.039733120670448,20.408272350437198,-4.128192469107295,-21.728559464288146,-13.702190962800657,4.901732633785508,8.99981452011891,-0.5234865066387294,-1.116735500446758,15.467006365719511
22,46.17134277309796,-10.223506113966408,-28.36568201059511,-12.475754702143835,3.3831424332609106,1.4688825436260178,-2.6932234333907945,8.543447566606407,24.403398828718135,20.51274361612614,-3.7728488216260865,-21.41073549745807,-13.917273822931499,4.414004896415356,8.890417394269129,-0.33045326061352953,-1.6270541304970365,13.313536811104411
23,45.42139824369885,-12.49599878201086,-29.54766892470194,-10.803945400096639,6.565076244977346,3.4612224165067027,-2.865266226299981,7.442761849016501,23.81160085645033,20.651829315887795,-3.3613468138687836,-20.90764510541099,-13.250197767527332,5.108839421554658,9.325257294132184,-0.23571827045727853,-1.7402149592914735,13.066573455501498
24,42.856561148957155,-14.248258330924651,-30.45869261433075,-11.11022470751321,6.362882810196584,2.9504619812827086,-3.882957119423073,5.8146653780943485,21.74801083245615,18.883165379994228,-4.05761794899155,-20.740459627777174,-13.422645709753045,3.7966909612523123,7.435952212054194,-1.6543547210974408,-2.516711345261266,12.414391225392887
25,40.62386008492952,-11.446879920913553,-27.358159554253376,-11.240775452954667,4.515797888924041,2.851822540130686,-1.9108408760110862,7.031150362370843,20.635379156416107,17.28659703421528,-3.6938452366724985,-18.694439013133614,-11.89063082219064,3.9532308216253482,7.505488946302664,-0.7168017269494118,-1.899875145477931,10.926832062733856
26,41.31098069306565,-10.452676145276993,-27.082007242525506,-12.204808574774978,3.1327465688065126,2.123378663771978,-2.027538755754754,6.666219979805483,19.73594991119518,16.558737780085515,-3.6087766303691646,-18.160668718758274,-11.834554792861553,3.1589421310057566,6.36386909423265,-1.5139312935690354,-2.107284278824614,11.241764096003758
27,42.87093469238589,-12.06159904313456,-28.901349196814774,-12.0624338869226,4.301419280142201,2.20755029842978,-3.2060722562160673,5.964665676654797,20.462447349354882,17.529255977950854,-3.9718414262033854,-19.696874248382258,-13.051606473776536,2.998290401371227,6.466473168621762,-2.169597456285151,-3.5667157844585797,9.396706079709737
28,43.981180218113565,-15.15527383860448,-31.733475179070503,-11.35729501124948,7.055819609267613,3.5330265726936743,-4.143300338157122,4.878897766544806,20.82673849801247,18.537410875450085,-3.7837198993695473,-20.312660368812498,-13.41528699407166,3.2193826276239994,6.537230639310142,-2.866373661364577,-4.843922533973009,7.8833517190716895
29,40.929478297523886,-13.282478644283788,-29.07140979752899,-11.269496720247073,5.208051214376654,2.3432315375139092,-3.9386558500920854,4.937295686884317,19.67771469237828,17.15225997417236,-3.9824576464142636,-19.462649225803837,-12.820996873113202,2.94939523879142,6.06347412466615,-2.806188389656907,-4.356848162873105,8.41649313302353
30,40.37625428795865,-15.37287957105679,-30.546833213629625,-10.750095845801514,6.671599944006584,3.001185858215478,-4.265228431859191,4.672715848198695,19.85837096554992,17.111277672071914,-4.60631635809862,-20.051631546567464,-12.800187270904706,3.1217394464098227,5.462814302410897,-4.3205042886532015,-5.936509718243448,7.600802461109183
31,40.57145795251193,-14.271626683245211,-30.46832695244764,-12.75668308187945,3.9206189180132407,1.3756984542514594,-4.778511543879284,3.8114425016614013,18.05257900626007,15.34544861115025,-5.395400284679798,-20.307700406020814,-13.551929682002918,1.772670925937819,4.373681854463885,-4.626228581091997,-5.955678660191943,7.127794755291752
32,40.91038668091802,-13.711991530334014,-29.945492367916298,-12.265222079809366,4.753737369797258,2.621681916540488,-3.7762747970908563,3.8645191136829666,17.432864372232448,15.225754626504036,-4.229110513630128,-18.367037609852783,-12.022867273480855,2.3742239070259146,4.587606700807571,-4.088744463578403,-5.028092911665102,8.142848865603874
33,41.102142193539045,-14.020694248503686,-30.198049025567325,-12.162745939627511,4.963026314892683,2.693080378122635,-3.72566695539647,3.983293426967916,17.377549865225838,14.840971626413822,-4.626464368137921,-18.407360103704953,-11.847831585150256,2.3742789980035597,4.422032458473769,-4.060883483297054,-4.678622956214409,8.651563338636674
34,38.37349668934495,-11.17471342401209,-27.108284659237583,-12.954834288030513,1.7834513800909069,1.2963041056378548,-2.1633711317617315,5.793397349581193,17.018337395662424,13.20402687085905,-5.130061774331294,-17.20030748105553,-10.488197801108564,2.629420303613748,3.9907382451309266,-4.24651550368091,-4.551727674682071,8.701577086342297
35,36.3278311910895,-10.349069215010234,-26.227577416043736,-14.182829335229743,-0.7870319747953073,-0.43728880021514127,-2.3281494678666705,5.980859940443519,16.278116047638633,11.591576166969203,-6.755417723142541,-18.316210103450175,-11.167547038199539,2.1228659180087055,3.4146944117265075,-5.1512606626644155,-5.987417001588105,6.7073267087272095
36,35.559703446605724,-11.305274545976108,-26.65822918151168,-13.669691591277354,0.17365158666482544,0.1284410183520657,-2.4006335796025353,5.7196069648550845,16.212054992264473,11.533295297188701,-7.179679393696569,-19.004509167004592,-11.528207919200788,2.525421548800499,4.340726572353324,-4.505617673282502,-6.509714405501735,4.4401632324173335
37,37.84896499450173,-13.362214848163402,-29.218285195415238,-13.82733502952763,1.6044464457764755,0.9332139756744894,-2.542170431409277,5.885132663024162,17.00464690021762,11.866129960642917,-7.912800371097766,-19.967186680207135,-11.732658557784994,2.9027865198813756,4.440815469282175,-5.04217790061339,-7.398760483249921,3.4168696156797345
38,37.59668465516138,-14.028885390852034,-29.76295990220757,-13.923531765513653,1.70094524310642,0.8587761021152969,-2.730767871469404,5.871238657692824,17.164575576966183,11.876650246960864,-8.246773535027115,-20.47386907421961,-12.119472118976878,2.741481383279502,4.405486639330036,-5.132219209052502,-7.753518136132224,2.6082010941710485
39,36.05662807246481,-16.995227021910154,-31.24764762699271,-12.232539721253854,4.556764224626434,1.6766548783153112,-4.612040726327269,3.2710617072311527,15.69273189357919,11.727331519891706,-7.630332809501849,-19.44725280368803,-11.179768531043191,2.676269548528886,2.8468738768374737,-7.368748132798372,-8.975289248563119,3.66375359169454
40,33.666498640647674,-14.190312079434737,-28.329271220415006,-12.894733638774271,1.9223654507976775,0.6207683750234816,-3.6307450769415435,3.9134649189792547,14.8535720723456,10.893260809533395,-7.110847383710311,-18.503376502882514,-11.388734954266708,1.6449809761995364,2.8052490987780176,-5.761265597692518,-7.211584145595181,3.865151791904941
41,33.59445793899586,-11.027962058301467,-26.145772370662673,-14.619395160964208,-1.9175953329697626,-1.5606346248742409,-2.9586534229730037,5.541580371736112,15.470281131577341,10.37153074355911,-7.933211456557665,-19.14438101934228,-11.777430243537745,1.5184434722367346,2.7906162073731644,-5.942918274320139,-7.520512556863036,3.8257187357077793
42,34.09326996650757,-4.1428724838372215,-21.866340522374728,-18.854502538579776,-9.933382664898655,-4.77361890598406,0.25738748087448793,9.451262027610696,15.572688851322335,8.192329949733795,-8.914740617112454,-18.669876176809716,-11.859719650848701,0.6241501171756288,2.956216892477862,-4.108105476331696,-6.2971857863722445,1.8600144682857778
